archetype,outfit_key,prompt
young woman,formal,"a champagne sequin bodycon mini dress with a deep V neckline, slender straps, and a smooth fitted silhouette, the hem at mid-thigh, paired with understated stud earrings and her hair styled in loose, brushed-out curls"
young woman,formal,"a sleek black jersey dress with a low scoop front, spaghetti straps crossing in the back, and subtle ruching at the sides, the skirt hugging to mid-thigh, accessorized with a layered chain necklace and her hair pulled into a polished low ponytail"
young woman,formal,"a soft mauve chiffon wrap dress with a plunging V neckline, flutter sleeves, and a self-tie belt, the high-low skirt opening at mid-thigh, finished with a delicate bracelet and her hair styled in a loose twisted updo"
young woman,formal,"a rich burgundy satin slip dress with a cowl neckline draped low, thin straps, and a bias-cut body that skims to mid-thigh, cinched with a slim gold belt and her hair worn down over one shoulder in soft waves"
young woman,formal,"a black lace dress with a deep V neckline, sheer lace long sleeves, and a lined bodice, the fitted skirt ending at mid-thigh, paired with a simple pendant necklace and her hair styled half-up with a small decorative clip"
young woman,formal,"a pastel blue skater dress with a low square neckline, wide straps, and a structured bodice, the flared skirt reaching mid-thigh, finished with a narrow white belt and her hair pulled into a playful high ponytail"
young woman,formal,"a metallic rose gold slip dress with a straight low neckline, delicate straps, and a smooth bodycon fit, the hem hitting mid-thigh, accessorized with thin hoop earrings and her hair worn down in loose curls"
young woman,formal,"a rich emerald fit-and-flare dress with a plunging V neck, short flutter sleeves, and a banded waist, the skirt lightly pleated to just above the knees, finished with a slim ribbon belt and her hair styled in a neat low bun"
young woman,formal,"a black velvet mini dress with a sweetheart neckline, thin straps, and subtle boning in the bodice, the skirt hugging to mid-thigh, accessorized with a slender choker and her hair worn down in glossy waves"
young woman,formal,"a deep navy chiffon wrap-front dress with a plunging neckline, cap sleeves, and a tie at the waist, the tulip skirt exposing mid-thigh, paired with a delicate lariat necklace and her hair arranged in a soft messy bun"
young woman,formal,"a blush pink lace-overlay dress with a low scoop neck, short sleeves, and a fitted waist, the lined skirt ending at mid-thigh, finished with a thin satin belt and her hair worn half-up with loose curls"
young woman,formal,"a shimmering silver sequin mini dress with a plunging V neckline, narrow straps, and a smooth bodycon shape to mid-thigh, accessorized with small crystal earrings and her hair pulled back into a sleek ponytail"
young woman,formal,"a dark red jersey bodycon dress with an off-the-shoulder neckline, long fitted sleeves, and ruching along the sides, the skirt ending at mid-thigh, paired with a simple pendant necklace and her hair worn down and slightly tousled"
young woman,formal,"a pastel lavender skater dress with a sweetheart neckline and thin straps, a fitted bodice, and a lightly flared skirt falling just above the knees, cinched with a slim metallic belt and her hair styled in a low twisted bun"
young woman,formal,"a black satin slip dress with a cowl neck that dips low, slender straps, and a gently skimming silhouette ending mid-thigh, accessorized with layered chains and her hair worn down with a side part"
young woman,formal,"a cobalt blue fit-and-flare dress with a mesh plunge panel at the neckline, wide straps, and a structured torso, the skirt flaring to mid-thigh, finished with a thin black belt and her hair pulled into a high ponytail"
young woman,formal,"a rich plum velvet mini dress with an asymmetrical neckline and a single thin strap, the bodycon skirt ending at mid-thigh, paired with delicate drop earrings and her hair styled in big, soft waves"
young woman,formal,"a soft cream lace dress with a deep V neckline, sheer lace three-quarter sleeves, and a cinched waist, the lined skirt hugging to mid-thigh, accessorized with a satin ribbon bow and her hair worn half-up with a subtle braid"
young woman,formal,"a dark teal jersey mini dress with a low square neckline, thick straps, and gathered ruching along the torso, the skirt hitting mid-thigh, paired with a slender chain necklace and her hair styled in a loose low bun"
young woman,formal,"a bright red skater dress with a plunging V front, short flutter sleeves, and a fitted waist, the flared skirt swishing to mid-thigh, accessorized with a slim black belt and her hair worn down in voluminous curls"
young woman,formal,"a champagne satin wrap dress with a cowl-style plunging neckline, thin straps, and a tie at the waist, the wrap skirt cut high at mid-thigh, finished with a delicate bracelet and her hair pulled into a relaxed chignon"
young woman,formal,"a midnight blue sequin bodycon dress with a deep V neck, narrow straps, and a smooth fitted shape ending at mid-thigh, accessorized with simple stud earrings and her hair worn straight and sleek"
young woman,formal,"a dusty rose chiffon dress with a sweetheart neckline, off-the-shoulder straps, and a fitted bodice, the skirt softly flaring to just above the knees, cinched with a ribbon belt and her hair worn half-up with a twist"
young woman,formal,"a black jersey mini dress with a plunging halter neckline that ties behind the neck, subtle side ruching, and a tight skirt ending at mid-thigh, paired with a delicate choker and her hair in a high ponytail"
young woman,formal,"a forest green satin slip dress with a straight low neckline, thin straps, and a bias-cut body that skims to mid-thigh, accessorized with a slim gold chain belt and her hair styled in loose waves over one shoulder"
young woman,formal,"a soft mauve lace dress with a deep V neckline, short sleeves, and a defined waist, the lined skirt hugging to mid-thigh, finished with a narrow satin ribbon and her hair styled in a messy low bun"
young woman,formal,"a silver metallic mini dress with an off-the-shoulder neckline, fitted short sleeves, and a snug bodycon fit, the hem at mid-thigh, accessorized with small hoop earrings and her hair worn down with a center part"
young woman,formal,"a pale blue skater dress with a low scoop neckline, wide straps, and a structured bodice, the flared skirt falling just above the knees, finished with a slim white belt and her hair pulled into a neat high ponytail"
young woman,formal,"a rich burgundy sequin dress with a plunging V neckline, thin straps, and a fitted shape to mid-thigh, paired with delicate crystal earrings and her hair styled in soft brushed-out curls"
young woman,formal,"a black mesh-panel bodycon dress with a low square neckline, sheer mesh at the upper chest and waist, and solid jersey panels shaping the torso, the skirt ending mid-thigh, accessorized with a slim metallic belt and her hair worn in a sleek low bun"
young woman,formal,"a blush pink chiffon wrap-front dress with a plunging neckline, flutter sleeves, and a self-tie belt at the waist, the tulip skirt opening at mid-thigh, paired with a delicate pendant necklace and her hair styled half-up"
young woman,formal,"a dark navy satin slip dress with a draped cowl neck, thin straps, and a smooth body that skims to mid-thigh, accessorized with layered silver necklaces and her hair worn down in soft waves"
young woman,formal,"a soft lilac fit-and-flare dress with a sweetheart neckline and thin straps, a structured bodice, and a lightly pleated skirt reaching just above the knees, finished with a narrow ribbon belt and her hair arranged in a low twisted updo"
young woman,formal,"a black velvet one-shoulder mini dress with a low asymmetrical neckline, a single fitted long sleeve, and a ruched skirt ending mid-thigh, accessorized with bold earrings and her hair worn in glamorous curls"
young woman,formal,"a pale champagne lace dress with a deep V neck, sheer cap sleeves, and a cinched waist, the lined skirt hugging to mid-thigh, finished with a thin satin sash and her hair styled in a messy bun with loose strands"
young woman,formal,"a cobalt blue jersey mini dress with a plunging neckline, thick straps, and side ruching that accentuates the waist, the skirt at mid-thigh, paired with a simple chain necklace and her hair worn straight and smooth"
young woman,formal,"a rich emerald chiffon dress with a mesh plunge panel, wide straps, and a structured bodice, the flared skirt falling just above the knees, accessorized with a slim metallic belt and her hair worn half-up with soft curls"
